-1.98431 1.90588 2.45679e-86 0
-1.98431 1.92157 1.40074e-86 0
-1.98431 1.93725 7.90971e-87 0
-1.98431 1.95294 4.42358e-87 0
-1.98431 1.96863 2.45018e-87 0
-1.98431 1.98431 1.3441e-87 0
-1.98431 2 7.30262e-88 0

-1.96863 -2 3.63886e-155 0
-1.96863 -1.98431 2.29096e-154 0
-1.96863 -1.96863 1.4285e-153 0
-1.96863 -1.95294 8.8217e-153 0
-1.96863 -1.93725 5.39556e-152 0
-1.96863 -1.92157 3.26837e-151 0
-1.96863 -1.90588 1.96082e-150 0
-1.96863 -1.8902 1.16508e-149 0
-1.96863 -1.87451 6.85619e-149 0
-1.96863 -1.85882 3.99597e-148 0
-1.96863 -1.84314 2.3066e-147 0
-1.96863 -1.82745 1.31866e-146 0
-1.96863 -1.81176 7.46629e-146 0
-1.96863 -1.79608 4.18686e-145 0
-1.96863 -1.78039 2.32532e-144 0
-1.96863 -1.76471 1.27905e-143 0
-1.96863 -1.74902 6.96793e-143 0
-1.96863 -1.73333 3.75951e-142 0
-1.96863 -1.71765 2.00895e-141 0
-1.96863 -1.70196 1.06321e-140 0
-1.96863 -1.68627 5.57286e-140 0
-1.96863 -1.67059 2.89301e-139 0
-1.96863 -1.6549 1.48741e-138 0
-1.96863 -1.63922 7.57399e-138 0
-1.96863 -1.62353 3.8197e-137 0
-1.96863 -1.60784 1.90785e-136 0
-1.96863 -1.59216 9.43779e-136 0
-1.96863 -1.57647 4.62389e-135 0
-1.96863 -1.56078 2.24365e-134 0
-1.96863 -1.5451 1.07824e-133 0
-1.96863 -1.52941 5.13198e-133 0
-1.96863 -1.51373 2.41917e-132 0
-1.96863 -1.49804 1.12943e-131 0
-1.96863 -1.48235 5.2223e-131 0
-1.96863 -1.46667 2.39153e-130 0
-1.96863 -1.45098 1.08468e-129 0
-1.96863 -1.43529 4.87233e-129 0
-1.96863 -1.41961 2.16763e-128 0
-1.96863 -1.40392 9.55086e-128 0
-1.96863 -1.38824 4.16785e-127 0
-1.96863 -1.37255 1.80132e-126 0
-1.96863 -1.35686 7.71051e-126 0
-1.96863 -1.34118 3.26878e-125 0
-1.96863 -1.32549 1.37246e-124 0
-1.96863 -1.3098 5.7072e-124 0
-1.96863 -1.29412 2.35049e-123 0
-1.96863 -1.27843 9.58748e-123 0
-1.96863 -1.26275 3.87313e-122 0
-1.96863 -1.24706 1.54964e-121 0
-1.96863 -1.23137 6.14058e-121 0
-1.96863 -1.21569 2.4099e-120 0
-1.96863 -1.2 9.367e-120 0
-1.96863 -1.18431 3.60589e-119 0
-1.96863 -1.16863 1.37479e-118 0
-1.96863 -1.15294 5.19123e-118 0
-1.96863 -1.13725 1.9414e-117 0
-1.96863 -1.12157 7.19071e-117 0
-1.96863 -1.10588 2.63778e-116 0
-1.96863 -1.0902 9.58336e-116 0
-1.96863 -1.07451 3.44831e-115 0
-1.96863 -1.05882 1.22887e-114 0
-1.96863 -1.04314 4.33729e-114 0
-1.96863 -1.02745 1.51615e-113 0
-1.96863 -1.01176 5.24897e-113 0
-1.96863 -0.996078 1.79978e-112 0
-1.96863 -0.980392 6.11186e-112 0
-1.96863 -0.964706 2.05561e-111 0
